198.92328	0
198.93727	0
198.95126	0
198.96526	0
198.97925	0
198.99324	0
199.00725	0
199.02124	0
199.03523	0
199.04922	0
199.06323	0
199.07722	0
199.09122	0
199.10522	0
199.11922	0
199.13322	0
199.14722	0
199.16122	0
199.17522	0
199.18922	0
199.20322	0
199.21722	0
199.23122	0
199.24522	0
199.25923	0
199.27322	0
199.28723	0
199.30124	0
199.31525	0
199.32924	0
199.34325	0
199.35725	0
199.37126	0
199.38527	0
199.39926	0
199.41327	0
199.42728	0
199.44128	0
199.45529	0
199.4693	0
199.48331	0
199.49731	0
199.51132	0
199.52534	0
199.53935	0
199.55336	0
199.56737	0
199.58138	0
199.59538	0
199.60941	0
199.62341	0
199.63742	0
199.65144	0
199.66545	0
199.67946	0
199.69348	0
199.70749	0
199.72151	0
199.73552	0
199.74954	0
199.76355	0
199.77757	0
199.79158	0
199.8056	0
199.81961	0
199.83363	0
199.84766	0
199.86166	0
199.87569	0
199.88971	0
199.90373	0
199.91774	0
199.93176	0
199.94579	0
199.95981	0
199.97383	0
199.98785	0
200.00188	0
200.0159	0
200.02992	0
200.04395	0
200.05797	0
200.07199	0
200.08601	0
200.10004	0
200.11406	0
200.12808	0
200.14211	0
200.15613	0
200.17017	0
200.18419	0
200.19821	0
200.21223	0
200.22627	0
200.2403	0
200.25433	0
200.26836	0
200.28238	0
200.29642	0
200.31044	0
200.32448	0
200.3385	0
200.35254	0
200.36656	0
200.3806	0
200.39464	0
200.40866	0
200.4227	0
200.43674	0
200.45076	0
200.4648	0
200.47884	0
200.49287	0
200.5069	0
200.52094	0
200.53497	1190.21
200.54901	2939.15
200.56305	2324.19
200.57709	1132.46
200.59113	730.177
200.60516	691.446
200.6192	-237.888
200.63324	-1215.04
200.64728	-1337.12
200.66132	-1200.18
200.67535	-998.616
200.68939	-925.408
200.70343	-608.288
200.71748	-493.498
200.73152	-529.5
200.74556	-308.962
200.7596	10.2428
200.77365	107.569
200.78769	308.733
200.80173	1732.22
200.81578	1486.59
200.82982	712.455
200.84386	206.409
200.85791	44.6226
200.87195	-152.035
200.886	-765.307
200.90004	-826.501
200.91409	-1032.45
200.92813	-714.152
200.94218	-658.54
200.95622	-594.292
200.97028	-426.585
200.98433	-380.859
200.99837	-277.741
201.01242	-129.045
201.02647	-41.0775
201.04053	-186.682
201.05457	748.177
201.06862	525.45
201.08267	177.691
201.09673	-107.201
201.11078	-134.36
201.12483	-238.839
201.13889	-243.017
201.15294	-466.112
201.16699	-377.248
201.18105	-266.383
201.1951	-542.992
201.20915	-343.827
201.22321	-177.916
201.23726	-12.7916
201.25131	338.365
201.26537	337.521
201.27942	11.0069
201.29349	130.158
201.30754	719.211
201.32159	310.568
201.33565	-16.3299
201.34972	-124.025
201.36377	-288.483
201.37782	-385.327
201.39189	-306.148
201.40594	-274.432
201.42	-255.374
201.43407	-291.102
201.44812	-200.6
201.46219	-228.852
201.47624	-69.9871
201.49031	66.3853
201.50438	309.361
201.51843	121.916
201.5325	-129.399
201.54655	-251.642
201.56062	-340.964
201.57469	-316.716
201.58876	-189.163
201.60281	-169.893
201.61688	-228.107
201.63095	-199.186
201.64502	-136.166
201.65909	-200.132
201.67316	-248.975
201.68721	-170.909
201.70128	-265.928
201.71535	-167.235
201.72942	300.984
201.74348	-377.45
201.75755	-35.2009
201.77162	-228.816
201.78571	-139.046
201.79977	-210.325
201.81384	-319.848
201.82791	-190.228
201.84198	-320.634
201.85605	-333.721
201.87013	-307.881
201.8842	-231.192
201.89827	-144.867
201.91234	-130.713
201.92642	-213.784
201.94049	-321.843
201.95457	-407.802
201.96864	-252.141
201.98271	-191.192
201.9968	-36.6421
202.01086	-341.343
202.02495	-332.518
202.03902	-203.268
202.0531	-403.303
202.06718	-425.586
202.08125	-348.176
202.09534	-350.212
202.10941	-358.44
202.12349	-183.794
202.13757	-317.712
202.15166	-254.479
202.16573	-267.144
202.17981	-277.277
202.19389	-406.104
202.20798	-344.295
202.22206	-290.814
202.23615	-256.922
202.25023	-202.771
202.26431	-70.8454
202.27838	-43.7566
202.29247	-386.979
202.30656	-360.12
202.32065	-261.886
202.33473	-246.106
202.34882	-179.582
202.3629	-262.063
202.37698	-367.106
202.39107	-304.755
202.40515	-247.352
202.41925	-187.287
202.43333	-212.488
202.44742	-95.9573
202.46152	-89.9876
202.4756	-29.1282
202.48969	-213.37
202.50378	-315.771
202.51787	179.065
202.53195	27.5655
202.54605	-262.357
202.56013	-397.536
202.57423	-166.611
202.58832	-41.7758
202.60242	-93.8727
202.61652	-236.184
202.6306	-217.217
202.6447	330.275
202.6588	282.313
202.67288	-126.188
202.68698	-280.375
202.70108	-137.349
202.71516	14.4142
202.72926	-220.674
202.74336	-302.882
202.75746	-158.703
202.77156	-35.7485
202.78566	-165.331
202.79976	-294.893
202.81386	-261.701
202.82796	-256.81
202.84206	-204.226
202.85616	-321.602
202.87025	-414.969
202.88435	-338.975
202.89845	-343.675
202.91255	-379.711
202.92665	-514.348
202.94075	-481.96
202.95485	-256.908
202.96896	-226.643
202.98306	-337.96
202.99716	-121.567
203.01128	-239.524
203.02538	-157.412
203.03947	177.331
203.05359	33.4981
203.06769	-315.817
203.0818	-385.175
203.0959	-432.603
203.11002	-368.27
203.12411	-389.87
203.13823	-299.459
203.15233	-294.059
203.16644	-223.625
203.18054	-247.247
203.19466	-166.774
203.20877	5.2383
203.22287	9.83847
203.23698	-73.5563
203.2511	-51.3248
203.26521	-154.366
203.27931	-178.998
203.29343	-226.141
203.30754	-166.521
203.32166	-307.027
203.33577	-314.055
203.34988	-281.22
203.364	-254.088
203.37811	-269.247
203.39223	-200.132
203.40634	-268.827
203.42046	-270.795
203.43457	-302.171
203.44868	-159.045
203.4628	-233.759
203.47693	-358.661
203.49104	-303.621
203.50516	-244.888
203.51927	-323.125
203.53339	-271.106
203.54752	-346.219
203.56163	-190.652
203.57574	-255.607
203.58987	-270.731
203.60399	-372.598
203.61812	-330.518
203.63223	-56.806
203.64636	-76.51
203.66048	-242.025
203.67461	-161.931
203.68872	-234.918
203.70285	-423.025
203.71696	-219.088
203.73109	-143.006
203.74522	-70.8412
203.75934	-50.7783
203.77347	-41.3762
203.7876	-260.233
203.80173	-388.283
203.81586	-299.446
203.82997	-318.702
203.8441	-169.085
203.85823	-455.363
203.87236	-229.911
203.88649	-358.348
203.90062	-157.728
203.91475	24.2508
203.92888	-81.3225
203.94301	-143.678
203.95714	-180.864
203.97127	-356.675
203.9854	-308.571
203.99953	-374.048
204.01367	-161.26
204.0278	-24.78
204.04193	-43.7884
204.05606	-351.942
204.07019	-379.568
204.08434	-320.301
204.09846	-366.29
204.11259	-487.353
204.12674	-358.443
204.14087	-496.686
204.15501	-383.582
204.16914	-387.812
204.18329	-172.998
204.19742	-167.23
204.21156	-217.586
204.22569	-280.254
204.23984	-324.364
204.25397	-267.867
204.26811	-291.035
204.28226	-78.9747
204.2964	498.687
204.31053	678.595
204.32468	149.764
204.33882	-225.411
204.35297	-333.293
204.3671	-389.92
204.38124	-293.865
204.39539	-332.109
204.40953	-298.32
204.42368	-330.519
204.43782	-273.169
204.45197	-212.237
204.46611	-201.048
204.48026	-208.582
204.4944	-171.862
204.50854	-239.851
204.52269	-157.48
204.53683	67.2437
204.55099	153.394
204.56514	-151.439
204.57928	-304.557
204.59343	-297.228
204.60759	-103.468
204.62173	-70.1324
204.63588	-213.508
204.65004	-104.796
204.66418	-184.461
204.67834	-339.978
204.69249	-170.099
204.70663	-71.4178
204.72079	585.432
204.73494	444.068
204.7491	63.3685
204.76326	-150.495
204.7774	-206.975
204.79156	-60.4006
204.80573	-213.999
204.81987	-152.386
204.83403	-150.731
204.84819	-74.1955
204.86234	-80.6359
204.8765	-203.035
204.89066	-56.238
204.90482	112.577
204.91898	-117.587
204.93314	-232.934
204.9473	-272.836
204.96146	-281.552
204.97562	-180.255
204.98978	-129.074
205.00394	-105.8
205.0181	-159.235
205.03226	8.47897
205.04642	261.316
205.06058	236.965
205.07474	-254.906
205.0889	-340.34
205.10307	-394.405
205.11723	-417.3
205.13139	-326.127
205.14555	-89.9928
205.15973	-245.129
205.17389	-259.58
205.18806	-153.328
205.20222	-393.843
205.21638	-332.246
205.23056	-268.688
205.24472	-278.854
205.2589	-309.214
205.27306	-108.257
205.28723	36.4578
205.30141	-140.526
205.31557	-270.204
205.32974	-193.749
205.34392	-384.051
205.35808	-431.426
205.37225	-432.921
205.38643	-198.505
205.4006	-252.772
205.41476	-212.732
205.42894	-295.162
205.44312	-310.498
205.45729	-440.175
205.47147	-340.153
205.48564	-292.586
205.49982	-375.826
205.51399	-401.008
205.52817	-323.022
205.54234	-229.259
205.55652	-326.868
205.57069	-303.018
205.58487	-272.525
205.59906	-224.147
205.61324	-372.303
205.62741	-507.921
205.64159	-186.852
205.65578	-216.863
205.66995	-83.8741
205.68413	-96.9612
205.69832	-168.013
205.71249	-158.24
205.72667	-115.689
205.74086	56.6917
205.75504	-122.833
205.76923	-159.643
205.7834	-221.057
205.79759	-365.411
205.81178	-194.775
205.82596	-177.585
205.84015	-138.28
205.85432	-323.261
205.86852	-281.659
205.88271	-282.86
205.8969	-410.087
205.91107	-433.11
205.92526	-202.384
205.93945	-397.583
205.95364	-238.021
205.96783	-34.234
205.98203	492.942
205.99622	932.857
206.01041	257.898
206.0246	71.6922
206.03879	28.9969
206.05298	-53.0082
206.06717	-257.649
206.08136	-193.646
206.09555	-412.743
206.10974	-260.283
206.12393	-169.1
206.13814	-218.221
206.15233	-282.763
206.16652	-318.177
206.18071	-234.76
206.19492	-240.36
206.20911	-231.827
206.2233	88.3281
206.2375	-96.4289
206.25169	-304.937
206.2659	-375.322
206.28009	-224.747
206.2943	-368.911
206.30849	-196.47
206.32269	-199.682
206.33688	-313.757
206.35109	-258.493
206.3653	-238.805
206.37949	-238.959
206.39369	-332.246
206.4079	-177.408
206.4221	-335.421
206.43629	-256.915
206.4505	-93.5325
206.46471	118.71
206.47891	115.551
206.49312	-80.2672
206.50732	-188.15
206.52153	-198.032
206.53574	-333.438
206.54994	-487.071
206.56415	-334.284
206.57835	-181.816
206.59256	-326.047
206.60677	-223.512
206.62097	-250.105
206.63518	-175.843
206.6494	-224.983
206.6636	-232.988
206.67781	-333.854
206.69202	-340.731
206.70624	-329.245
206.72044	-290.102
206.73466	-196.331
206.74887	-352.852
206.76308	-236.394
206.7773	-329.416
206.7915	-345.881
206.80573	-163.072
206.81993	-304.98
206.83415	-326.578
206.84837	-253.842
206.86258	-130.151
206.8768	-56.9651
206.89101	-90.6913
206.90523	-356.833
206.91945	48.6664
206.93367	-9.66398
206.94788	9.72186
206.9621	694.616
206.97632	1599.3
206.99054	665.518
207.00476	-39.6431
207.01898	-174.007
207.0332	-318.329
207.04742	-366.983
207.06165	-199.376
207.07587	60.5257
207.09009	-83.8928
207.10431	-204.778
